Customer_ID,Customer_Name,Email_ID,Gender,Customer_Age,Geography_ID
C101935,Aarav Reddy,aarav.reddy1935@example.com,Other,52,G004
C101936,Arjun Iyer,arjun.iyer1936@example.com,Female,51,G014
C101937,Ananya Verma,ananya.verma1937@example.com,Other,47,G007
C101938,Pooja Iyer,pooja.iyer1938@example.com,Female,49,G006
C101939,Pooja Patel,pooja.patel1939@example.com,Other,42,G018
C101940,Ananya Sharma,ananya.sharma1940@example.com,Male,67,G015
C101941,Riya Reddy,riya.reddy1941@example.com,Other,25,G001
C101942,Aarav Singh,aarav.singh1942@example.com,Female,53,G009
C101943,Riya Gupta,riya.gupta1943@example.com,Female,68,G007
C101944,Kavya Reddy,kavya.reddy1944@example.com,Male,25,G018
C101945,Kavya Verma,kavya.verma1945@example.com,Female,20,G013
C101946,Sneha Verma,sneha.verma1946@example.com,Male,61,G018
C101947,Rahul Gupta,rahul.gupta1947@example.com,Male,54,G017
C101948,Pooja Nair,pooja.nair1948@example.com,Other,36,G009
C101949,Pooja Singh,pooja.singh1949@example.com,Female,30,G011
C101950,Karan Patel,karan.patel1950@example.com,Female,53,G011
C101951,Aarav Iyer,aarav.iyer1951@example.com,Other,15,G016
C101952,Aarav Sharma,aarav.sharma1952@example.com,Other,26,G014
C101953,Priya Singh,priya.singh1953@example.com,Female,49,G003
C101954,Pooja Verma,pooja.verma1954@example.com,Other,16,G015
C101955,Neha Verma,neha.verma1955@example.com,Female,67,G013
C101956,Riya Nair,riya.nair1956@example.com,Female,26,G001
C101957,Vivaan Singh,vivaan.singh1957@example.com,Female,27,G015
C101958,Aarav Patel,aarav.patel1958@example.com,Other,16,G009
C101959,Neha Nair,neha.nair1959@example.com,Male,20,G010
C101960,Pooja Patel,pooja.patel1960@example.com,Male,46,G012
C101961,Aarav Reddy,aarav.reddy1961@example.com,Female,60,G007
C101962,Aarav Patel,aarav.patel1962@example.com,Other,40,G004
C101963,Riya Reddy,riya.reddy1963@example.com,Other,47,G016
C101964,Aditya Patel,aditya.patel1964@example.com,Other,62,G006
C101965,Vivaan Iyer,vivaan.iyer1965@example.com,Other,19,G005
C101966,Rahul Patel,rahul.patel1966@example.com,Other,61,G009
C101967,Arjun Sharma,arjun.sharma1967@example.com,Other,58,G018
C101968,Kavya Reddy,kavya.reddy1968@example.com,Other,50,G015
C101969,Aarav Gupta,aarav.gupta1969@example.com,Other,58,G002
C101970,Riya Nair,riya.nair1970@example.com,Female,69,G014
C101971,Rahul Verma,rahul.verma1971@example.com,Other,48,G015
C101972,Ananya Nair,ananya.nair1972@example.com,Other,63,G002
C101973,Sneha Patel,sneha.patel1973@example.com,Male,32,G014
C101974,Priya Singh,priya.singh1974@example.com,Female,15,G013
C101975,Arjun Nair,arjun.nair1975@example.com,Male,51,G001
C101976,Sneha Patel,sneha.patel1976@example.com,Other,42,G003
C101977,Arjun Patel,arjun.patel1977@example.com,Male,36,G010
C101978,Vivaan Verma,vivaan.verma1978@example.com,Male,45,G014
C101979,Pooja Sharma,pooja.sharma1979@example.com,Other,66,G011
C101980,Riya Reddy,riya.reddy1980@example.com,Male,21,G016
C101981,Arjun Nair,arjun.nair1981@example.com,Male,67,G011
C101982,Priya Patel,priya.patel1982@example.com,Male,64,G015
C101983,Pooja Verma,pooja.verma1983@example.com,Other,43,G004
C101984,Vivaan Sharma,vivaan.sharma1984@example.com,Male,39,G011
C101985,Riya Verma,riya.verma1985@example.com,Male,18,G015
C101986,Aarav Reddy,aarav.reddy1986@example.com,Other,55,G014
C101987,Vivaan Verma,vivaan.verma1987@example.com,Other,18,G018
C101988,Aarav Reddy,aarav.reddy1988@example.com,Female,40,G004
C101989,Kavya Gupta,kavya.gupta1989@example.com,Male,70,G001
C101990,Ananya Gupta,ananya.gupta1990@example.com,Female,65,G014
C101991,Kavya Verma,kavya.verma1991@example.com,Female,56,G001
C101992,Ananya Nair,ananya.nair1992@example.com,Other,27,G004
C101993,Vivaan Sharma,vivaan.sharma1993@example.com,Other,60,G003
C101994,Kavya Patel,kavya.patel1994@example.com,Other,23,G017
C101995,Rahul Nair,rahul.nair1995@example.com,Female,45,G015
C101996,Aditya Patel,aditya.patel1996@example.com,Male,66,G002
C101997,Aarav Iyer,aarav.iyer1997@example.com,Female,52,G014
C101998,Priya Nair,priya.nair1998@example.com,Female,52,G018
C101999,Pooja Iyer,pooja.iyer1999@example.com,Male,45,G010
C102000,Kavya Nair,kavya.nair2000@example.com,Female,38,G001
C102001,Priya Iyer,priya.iyer2001@example.com,Male,30,G017
C102002,Riya Sharma,riya.sharma2002@example.com,Female,37,G007
C102003,Arjun Patel,arjun.patel2003@example.com,Male,36,G007
C102004,Neha Singh,neha.singh2004@example.com,Other,59,G015
C102005,Kavya Nair,kavya.nair2005@example.com,Other,51,G011
C102006,Kavya Reddy,kavya.reddy2006@example.com,Female,36,G006
C102007,Vivaan Singh,vivaan.singh2007@example.com,Male,46,G008
C102008,Aarav Patel,aarav.patel2008@example.com,Other,29,G015
C102009,Kavya Patel,kavya.patel2009@example.com,Male,45,G011
C102010,Pooja Gupta,pooja.gupta2010@example.com,Male,40,G006
C102011,Riya Sharma,riya.sharma2011@example.com,Female,15,G003
C102012,Karan Sharma,karan.sharma2012@example.com,Other,22,G005
C102013,Rahul Singh,rahul.singh2013@example.com,Male,55,G012
C102014,Aarav Sharma,aarav.sharma2014@example.com,Male,27,G010
C102015,Aditya Patel,aditya.patel2015@example.com,Female,61,G006
C102016,Karan Patel,karan.patel2016@example.com,Male,27,G001
C102017,Aditya Reddy,aditya.reddy2017@example.com,Male,16,G005
C102018,Rohit Verma,rohit.verma2018@example.com,Female,28,G010
C102019,Ananya Patel,ananya.patel2019@example.com,Female,66,G012
C102020,Neha Iyer,neha.iyer2020@example.com,Other,66,G014
C102021,Sneha Verma,sneha.verma2021@example.com,Male,24,G005
C102022,Pooja Patel,pooja.patel2022@example.com,Male,49,G013
C102023,Sneha Nair,sneha.nair2023@example.com,Female,53,G014
C102024,Neha Patel,neha.patel2024@example.com,Male,63,G007
C102025,Riya Reddy,riya.reddy2025@example.com,Male,35,G008
C102026,Aarav Reddy,aarav.reddy2026@example.com,Male,69,G017
C102027,Kavya Singh,kavya.singh2027@example.com,Male,61,G003
C102028,Pooja Singh,pooja.singh2028@example.com,Other,54,G003
C102029,Aditya Gupta,aditya.gupta2029@example.com,Other,63,G017
C102030,Karan Singh,karan.singh2030@example.com,Other,44,G006
C102031,Karan Nair,karan.nair2031@example.com,Other,59,G016
C102032,Sneha Singh,sneha.singh2032@example.com,Female,32,G013
C102033,Neha Sharma,neha.sharma2033@example.com,Male,29,G007
C102034,Ananya Patel,ananya.patel2034@example.com,Female,28,G010
C102035,Rohit Gupta,rohit.gupta2035@example.com,Other,25,G012
C102036,Rahul Verma,rahul.verma2036@example.com,Male,63,G003
C102037,Rahul Singh,rahul.singh2037@example.com,Other,37,G008
C102038,Kavya Sharma,kavya.sharma2038@example.com,Female,47,G011
C102039,Rohit Singh,rohit.singh2039@example.com,Female,42,G014
C102040,Karan Singh,karan.singh2040@example.com,Female,32,G013
C102041,Aarav Iyer,aarav.iyer2041@example.com,Female,29,G009
C102042,Neha Verma,neha.verma2042@example.com,Female,20,G010
C102043,Riya Verma,riya.verma2043@example.com,Female,29,G004
C102044,Vivaan Verma,vivaan.verma2044@example.com,Female,17,G018
C102045,Arjun Nair,arjun.nair2045@example.com,Male,58,G011
C102046,Rahul Reddy,rahul.reddy2046@example.com,Other,67,G009
C102047,Arjun Iyer,arjun.iyer2047@example.com,Other,62,G018
C102048,Rahul Sharma,rahul.sharma2048@example.com,Female,33,G012
C102049,Pooja Gupta,pooja.gupta2049@example.com,Female,67,G001
C102050,Ananya Iyer,ananya.iyer2050@example.com,Female,29,G008
C102051,Sneha Patel,sneha.patel2051@example.com,Female,29,G017
C102052,Kavya Singh,kavya.singh2052@example.com,Other,67,G015
C102053,Karan Verma,karan.verma2053@example.com,Female,69,G007
C102054,Rohit Gupta,rohit.gupta2054@example.com,Male,43,G015
C102055,Riya Sharma,riya.sharma2055@example.com,Female,23,G005
C102056,Rahul Sharma,rahul.sharma2056@example.com,Female,66,G012
C102057,Karan Patel,karan.patel2057@example.com,Female,42,G013
C102058,Pooja Reddy,pooja.reddy2058@example.com,Female,52,G001
C102059,Kavya Sharma,kavya.sharma2059@example.com,Male,24,G011
C102060,Kavya Gupta,kavya.gupta2060@example.com,Female,28,G013
C102061,Vivaan Gupta,vivaan.gupta2061@example.com,Male,45,G004
C102062,Karan Singh,karan.singh2062@example.com,Other,34,G003
C102063,Aditya Verma,aditya.verma2063@example.com,Other,50,G006
C102064,Aarav Singh,aarav.singh2064@example.com,Male,26,G007
C102065,Vivaan Gupta,vivaan.gupta2065@example.com,Female,28,G008
C102066,Rahul Verma,rahul.verma2066@example.com,Female,18,G012
C102067,Priya Sharma,priya.sharma2067@example.com,Male,35,G014
C102068,Rohit Iyer,rohit.iyer2068@example.com,Male,23,G018
C102069,Rohit Singh,rohit.singh2069@example.com,Other,19,G013
C102070,Riya Patel,riya.patel2070@example.com,Male,70,G007
C102071,Rahul Gupta,rahul.gupta2071@example.com,Other,57,G016
C102072,Aditya Reddy,aditya.reddy2072@example.com,Other,27,G017
C102073,Sneha Singh,sneha.singh2073@example.com,Female,27,G001
C102074,Aditya Singh,aditya.singh2074@example.com,Male,67,G013
C102075,Kavya Patel,kavya.patel2075@example.com,Other,36,G016
C102076,Ananya Singh,ananya.singh2076@example.com,Other,17,G003
C102077,Rahul Singh,rahul.singh2077@example.com,Female,59,G010
C102078,Rohit Iyer,rohit.iyer2078@example.com,Female,30,G006
C102079,Kavya Gupta,kavya.gupta2079@example.com,Female,39,G006
C102080,Sneha Verma,sneha.verma2080@example.com,Female,59,G002
C102081,Arjun Iyer,arjun.iyer2081@example.com,Female,55,G018
C102082,Rahul Verma,rahul.verma2082@example.com,Other,61,G007
C102083,Ananya Gupta,ananya.gupta2083@example.com,Other,22,G012
C102084,Vivaan Verma,vivaan.verma2084@example.com,Other,64,G011
C102085,Rohit Singh,rohit.singh2085@example.com,Male,31,G007
C102086,Priya Sharma,priya.sharma2086@example.com,Female,16,G003
C102087,Neha Singh,neha.singh2087@example.com,Female,36,G013
C102088,Riya Patel,riya.patel2088@example.com,Female,17,G001
C102089,Rahul Verma,rahul.verma2089@example.com,Other,23,G011
C102090,Neha Singh,neha.singh2090@example.com,Female,44,G003
C102091,Vivaan Patel,vivaan.patel2091@example.com,Other,43,G005
C102092,Ananya Reddy,ananya.reddy2092@example.com,Male,25,G001
C102093,Kavya Verma,kavya.verma2093@example.com,Male,33,G004
C102094,Priya Gupta,priya.gupta2094@example.com,Male,19,G001
C102095,Neha Reddy,neha.reddy2095@example.com,Male,43,G012
C102096,Aditya Patel,aditya.patel2096@example.com,Other,17,G018
C102097,Arjun Singh,arjun.singh2097@example.com,Other,18,G017
C102098,Neha Verma,neha.verma2098@example.com,Female,59,G010
C102099,Ananya Sharma,ananya.sharma2099@example.com,Other,15,G002
C102100,Pooja Gupta,pooja.gupta2100@example.com,Male,30,G012
C102101,Arjun Patel,arjun.patel2101@example.com,Male,16,G014
C102102,Aarav Sharma,aarav.sharma2102@example.com,Female,67,G007
C102103,Neha Verma,neha.verma2103@example.com,Male,21,G006
C102104,Sneha Iyer,sneha.iyer2104@example.com,Male,41,G017
C102105,Vivaan Nair,vivaan.nair2105@example.com,Female,50,G007
C102106,Kavya Patel,kavya.patel2106@example.com,Other,40,G014
C102107,Vivaan Patel,vivaan.patel2107@example.com,Male,21,G012
C102108,Karan Iyer,karan.iyer2108@example.com,Male,40,G011
C102109,Aarav Gupta,aarav.gupta2109@example.com,Male,44,G008
C102110,Vivaan Reddy,vivaan.reddy2110@example.com,Other,54,G012
C102111,Aarav Verma,aarav.verma2111@example.com,Male,41,G010
C102112,Pooja Singh,pooja.singh2112@example.com,Male,60,G018
C102113,Pooja Iyer,pooja.iyer2113@example.com,Female,21,G011
C102114,Neha Gupta,neha.gupta2114@example.com,Other,64,G005
C102115,Karan Iyer,karan.iyer2115@example.com,Other,63,G011
C102116,Riya Singh,riya.singh2116@example.com,Male,36,G001
C102117,Kavya Singh,kavya.singh2117@example.com,Female,47,G008
C102118,Priya Sharma,priya.sharma2118@example.com,Male,16,G004
C102119,Rahul Patel,rahul.patel2119@example.com,Other,42,G008
C102120,Kavya Verma,kavya.verma2120@example.com,Male,23,G012
C102121,Ananya Reddy,ananya.reddy2121@example.com,Male,24,G013
C102122,Arjun Sharma,arjun.sharma2122@example.com,Male,61,G015
C102123,Sneha Nair,sneha.nair2123@example.com,Male,32,G011
C102124,Neha Sharma,neha.sharma2124@example.com,Other,65,G014
C102125,Neha Reddy,neha.reddy2125@example.com,Male,29,G011
C102126,Karan Patel,karan.patel2126@example.com,Male,49,G002
C102127,Neha Patel,neha.patel2127@example.com,Other,59,G008
C102128,Kavya Gupta,kavya.gupta2128@example.com,Other,35,G006
C102129,Ananya Sharma,ananya.sharma2129@example.com,Male,70,G016
C102130,Vivaan Patel,vivaan.patel2130@example.com,Male,55,G005
C102131,Arjun Iyer,arjun.iyer2131@example.com,Male,26,G018
C102132,Riya Patel,riya.patel2132@example.com,Male,47,G003
C102133,Rohit Singh,rohit.singh2133@example.com,Female,25,G007
C102134,Arjun Gupta,arjun.gupta2134@example.com,Male,53,G008
C102135,Rahul Reddy,rahul.reddy2135@example.com,Other,43,G007
C102136,Rahul Singh,rahul.singh2136@example.com,Male,38,G013
C102137,Rohit Iyer,rohit.iyer2137@example.com,Female,43,G014
C102138,Priya Gupta,priya.gupta2138@example.com,Male,67,G016
C102139,Aarav Gupta,aarav.gupta2139@example.com,Female,69,G003
C102140,Pooja Reddy,pooja.reddy2140@example.com,Other,49,G005
C102141,Priya Iyer,priya.iyer2141@example.com,Female,39,G015
C102142,Rahul Singh,rahul.singh2142@example.com,Female,39,G018
C102143,Kavya Singh,kavya.singh2143@example.com,Male,36,G005
C102144,Sneha Singh,sneha.singh2144@example.com,Male,24,G007
C102145,Aarav Sharma,aarav.sharma2145@example.com,Other,61,G012
C102146,Ananya Gupta,ananya.gupta2146@example.com,Female,40,G012
C102147,Rohit Singh,rohit.singh2147@example.com,Female,56,G003
C102148,Rohit Sharma,rohit.sharma2148@example.com,Male,39,G006
C102149,Arjun Gupta,arjun.gupta2149@example.com,Female,64,G012
C102150,Priya Singh,priya.singh2150@example.com,Other,59,G012
C102151,Sneha Sharma,sneha.sharma2151@example.com,Other,39,G014
C102152,Sneha Patel,sneha.patel2152@example.com,Male,45,G002
C102153,Riya Nair,riya.nair2153@example.com,Other,60,G001
C102154,Sneha Iyer,sneha.iyer2154@example.com,Female,53,G015
C102155,Neha Iyer,neha.iyer2155@example.com,Female,30,G006
C102156,Aarav Verma,aarav.verma2156@example.com,Male,56,G013
C102157,Rohit Verma,rohit.verma2157@example.com,Other,27,G014
C102158,Aditya Gupta,aditya.gupta2158@example.com,Female,59,G010
C102159,Priya Gupta,priya.gupta2159@example.com,Other,34,G014
C102160,Pooja Verma,pooja.verma2160@example.com,Male,55,G012
C102161,Riya Iyer,riya.iyer2161@example.com,Female,62,G007
C102162,Sneha Gupta,sneha.gupta2162@example.com,Other,34,G001
C102163,Aditya Singh,aditya.singh2163@example.com,Male,21,G003
C102164,Pooja Gupta,pooja.gupta2164@example.com,Other,41,G010
C102165,Sneha Gupta,sneha.gupta2165@example.com,Male,26,G012
C102166,Aditya Iyer,aditya.iyer2166@example.com,Male,46,G006
C102167,Priya Verma,priya.verma2167@example.com,Female,51,G007
C102168,Aditya Patel,aditya.patel2168@example.com,Male,62,G006
C102169,Pooja Patel,pooja.patel2169@example.com,Female,70,G014
C102170,Ananya Verma,ananya.verma2170@example.com,Other,25,G003
C102171,Rahul Verma,rahul.verma2171@example.com,Female,22,G009
C102172,Vivaan Nair,vivaan.nair2172@example.com,Male,52,G008
C102173,Ananya Singh,ananya.singh2173@example.com,Other,63,G004
C102174,Aarav Sharma,aarav.sharma2174@example.com,Female,63,G001
C102175,Neha Sharma,neha.sharma2175@example.com,Male,28,G017
C102176,Pooja Sharma,pooja.sharma2176@example.com,Female,53,G017
C102177,Pooja Reddy,pooja.reddy2177@example.com,Female,45,G011
C102178,Kavya Gupta,kavya.gupta2178@example.com,Female,38,G011
C102179,Karan Patel,karan.patel2179@example.com,Female,57,G013
C102180,Rohit Sharma,rohit.sharma2180@example.com,Female,70,G011
C102181,Pooja Verma,pooja.verma2181@example.com,Male,44,G013
C102182,Sneha Iyer,sneha.iyer2182@example.com,Male,53,G004
C102183,Riya Reddy,riya.reddy2183@example.com,Other,63,G008
C102184,Karan Singh,karan.singh2184@example.com,Other,58,G016
C102185,Priya Gupta,priya.gupta2185@example.com,Other,27,G001
C102186,Neha Nair,neha.nair2186@example.com,Male,55,G012
C102187,Riya Sharma,riya.sharma2187@example.com,Other,35,G015
C102188,Arjun Singh,arjun.singh2188@example.com,Female,62,G003
C102189,Karan Gupta,karan.gupta2189@example.com,Female,57,G004
C102190,Sneha Gupta,sneha.gupta2190@example.com,Female,53,G007
C102191,Sneha Iyer,sneha.iyer2191@example.com,Other,51,G017
C102192,Aarav Iyer,aarav.iyer2192@example.com,Female,65,G003
C102193,Rahul Singh,rahul.singh2193@example.com,Male,43,G004
C102194,Ananya Patel,ananya.patel2194@example.com,Male,28,G006
C102195,Pooja Verma,pooja.verma2195@example.com,Male,42,G001
C102196,Aditya Nair,aditya.nair2196@example.com,Female,64,G009
C102197,Arjun Reddy,arjun.reddy2197@example.com,Other,45,G004
C102198,Neha Iyer,neha.iyer2198@example.com,Other,55,G016
C102199,Vivaan Nair,vivaan.nair2199@example.com,Male,51,G003
C102200,Neha Nair,neha.nair2200@example.com,Female,60,G013
C102201,Neha Gupta,neha.gupta2201@example.com,Male,29,G009
C102202,Vivaan Reddy,vivaan.reddy2202@example.com,Male,22,G003
C102203,Karan Patel,karan.patel2203@example.com,Other,22,G012
C102204,Aditya Nair,aditya.nair2204@example.com,Female,51,G001
C102205,Rahul Sharma,rahul.sharma2205@example.com,Other,49,G007
C102206,Riya Gupta,riya.gupta2206@example.com,Female,35,G012
C102207,Pooja Iyer,pooja.iyer2207@example.com,Other,57,G008
C102208,Vivaan Gupta,vivaan.gupta2208@example.com,Male,49,G015
C102209,Karan Iyer,karan.iyer2209@example.com,Female,68,G008
C102210,Ananya Singh,ananya.singh2210@example.com,Male,53,G010
C102211,Aditya Sharma,aditya.sharma2211@example.com,Other,35,G010
C102212,Priya Verma,priya.verma2212@example.com,Female,69,G016
C102213,Neha Patel,neha.patel2213@example.com,Female,33,G013
C102214,Aarav Nair,aarav.nair2214@example.com,Male,67,G007
C102215,Riya Patel,riya.patel2215@example.com,Other,62,G002
C102216,Riya Iyer,riya.iyer2216@example.com,Female,61,G013
C102217,Rahul Iyer,rahul.iyer2217@example.com,Male,50,G013
C102218,Karan Gupta,karan.gupta2218@example.com,Other,45,G012
C102219,Pooja Gupta,pooja.gupta2219@example.com,Female,19,G017
C102220,Sneha Reddy,sneha.reddy2220@example.com,Female,59,G007
C102221,Sneha Gupta,sneha.gupta2221@example.com,Male,23,G011
C102222,Pooja Sharma,pooja.sharma2222@example.com,Other,34,G015
C102223,Neha Iyer,neha.iyer2223@example.com,Other,23,G015
C102224,Sneha Singh,sneha.singh2224@example.com,Female,24,G007
C102225,Arjun Patel,arjun.patel2225@example.com,Other,56,G001
C102226,Karan Verma,karan.verma2226@example.com,Other,65,G005
C102227,Rohit Gupta,rohit.gupta2227@example.com,Other,68,G006
C102228,Aarav Verma,aarav.verma2228@example.com,Female,45,G006
C102229,Aarav Verma,aarav.verma2229@example.com,Other,56,G011
C102230,Kavya Gupta,kavya.gupta2230@example.com,Male,55,G013
C102231,Arjun Sharma,arjun.sharma2231@example.com,Male,30,G013
C102232,Ananya Reddy,ananya.reddy2232@example.com,Other,53,G006
C102233,Neha Gupta,neha.gupta2233@example.com,Other,65,G003
